SMILES,Tg,Density,Tc
*C(C*)c1c(cc(cc1)F)C,,1.058654554,0.167659758
*C(C*)c1c(cc(cc1C)C)C,,0.93086765,0.232927166
*C(C*)c1c(ccc(c1)Br)OC,,1.378340664,0.128686133
*C(C*)c1c(ccc(c1)Br)OC(C)C,,1.258870669,0.144697579
*C(C*)c1c(ccc(c1)Br)OCC,,1.33930596,0.139419841
*C(C*)c1c(ccc(c1)Br)OCCC,,1.280338839,0.138151779
*C(C*)c1c(ccc(c1)Br)OCCC(C)C,,1.226506408,0.156760429
*C(C*)c1c(ccc(c1)Br)OCCCC,,1.2582648,0.15926394
*C(C*)c1c(ccc(c1)Br)OCCCCC,,1.225241179,0.161556934
*C(C*)c1c(ccc(c1)C(C)(C)C)C,,0.896333211,0.211943136
*C(C*)c1c(ccc(c1)C(C)C)C(C)C,,0.870067341,0.190254382
*C(C*)c1c(ccc(c1)C)C,,0.925112294,0.194019925
*C(C*)c1c(ccc(c1)C)F,,1.053218614,0.195322638
*C(C*)c1c(ccc(c1)Cl)Cl,,1.246008309,0.112111131
*C(C*)c1c(ccc(c1)F)F,,1.182523433,0.146382976
*C(C*)c1c(cccc1)C,,0.978948821,0.23889195
*C(C*)c1c(cccc1)C(=O)N(C)C,,1.019914094,0.186909259
*C(C*)c1c(cccc1)C(=O)NC,,1.05618534,0.192915175
*C(C*)c1c(cccc1)C(=O)Nc1ccccc1,,1.113471778,0.197508078
*C(C*)c1c(cccc1)C(=O)O,,1.14579736,0.221643379
*C(C*)c1c(cccc1)C(=O)OC,,1.093619065,0.193160544
*C(C*)c1c(cccc1)C(=O)OC(C)C,,1.04558941,0.208751466
*C(C*)c1c(cccc1)C(=O)OCC,,1.070874613,0.216698631
*C(C*)c1c(cccc1)C(=O)OCC(C)C,,1.035196742,0.203326994
*C(C*)c1c(cccc1)C(=O)OCCC,,1.060275726,0.209516095
*C(C*)c1c(cccc1)C(=O)OCCC(C)C,,1.035083827,0.218106694
*C(C*)c1c(cccc1)C(=O)OCCCC,,1.040151362,0.225796643
*C(C*)c1c(cccc1)C(=O)OCCCCC,,1.030247482,0.230202874
*C(C*)c1c(cccc1)C(=O)OCCCCCC,,1.011034746,0.238187774
*C(C*)c1c(cccc1)C(=O)OCCN(C)C,,1.081969242,0.216260507
*C(C*)c1c(cccc1)C(=O)Oc1ccccc1,,1.133417531,0.192525654
*C(C*)c1c(cccc1)CC,,0.956120289,0.223756212
*C(C*)c1c(cccc1)COC,,1.023668496,0.19732083
*C(C*)c1c(cccc1)COC(C)C,,0.985738485,0.220707828
*C(C*)c1c(cccc1)COCC,,1.020552204,0.211823768
*C(C*)c1c(cccc1)COCCC,,1.002033696,0.22997739
*C(C*)c1c(cccc1)COCCC(C)C,,0.981459783,0.237360118
*C(C*)c1c(cccc1)COCCCC,,0.987425981,0.220379086
*C(C*)c1c(cccc1)COCCCCC,,0.977922828,0.238571654
*C(C*)c1c(cccc1)COCCc1ccccc1,,1.073511826,0.206285623
*C(C*)c1c(cccc1)COCc1ccccc1,,1.087022171,0.204719244
*C(C*)c1c(cccc1)Cl,,1.153238245,0.155241408
*C(C*)c1c(cccc1)F,,1.105762216,0.180059006
*C(C*)c1c(cccc1)OC,,1.022974296,0.214975451
*C(C*)c1c(cccc1Cl)Cl,,1.262465174,0.113806933
*C(C*)c1c2c(ccc1)cccc2,,1.049065386,0.183531473
*C(C*)c1cc(c(cc1)C(=O)O)C(=O)O,,1.289327097,0.3080457
*C(C*)c1cc(c(cc1)C)C,,0.935056733,0.222441085
*C(C*)c1cc(c(cc1)Cl)C,,1.086153317,0.152412214
*C(C*)c1cc(c(cc1)Cl)Cl,,1.257069501,0.108557769
*C(C*)c1cc(c(cc1)Cl)F,,1.218843924,0.121296834
*C(C*)c1cc(cc(c1)C)C,,0.939037292,0.239838224
*C(C*)c1cc(ccc1)C,,0.969357307,0.227224304
*C(C*)c1cc(ccc1)CC,,0.951189371,0.230753147
*C(C*)c1cc(ccc1)Cl,,1.138997982,0.141849652
*C(C*)c1cc(ccc1)F,,1.097086163,0.165605561
*C(C*)c1cc(ccc1)c1ccc(cc1)c1ccccc1,,1.059615223,0.222348269
*C(C*)c1cc2c(cc1)cccc2,,1.048762388,0.189317179
*C(C*)c1ccc(cc1)Br,,1.461570466,0.124850886
*C(C*)c1ccc(cc1)C,,0.954853504,0.207409376
*C(C*)c1ccc(cc1)C#N,,1.017159224,0.174135805
*C(C*)c1ccc(cc1)C(=NO)C,,1.056409606,0.262934975
*C(C*)c1ccc(cc1)C(=O)C,,1.057706787,0.237084593
*C(C*)c1ccc(cc1)C(=O)C(F)(F)F,,1.2814039,0.154440392
*C(C*)c1ccc(cc1)C(=O)CC,,1.033214439,0.244573024
*C(C*)c1ccc(cc1)C(=O)CCC,,1.016565854,0.245764324
*C(C*)c1ccc(cc1)C(=O)CCCC,,1.003231285,0.263241449
*C(C*)c1ccc(cc1)C(=O)CCCCC,,0.988783183,0.258123945
*C(C*)c1ccc(cc1)C(=O)CCCCCCC,,0.970813314,0.271736697
*C(C*)c1ccc(cc1)C(=O)CCN1CCCCC1,,1.040490676,0.245284571
*C(C*)c1ccc(cc1)C(=O)CCN1CCOCC1,,1.102048959,0.241083815
*C(C*)c1ccc(cc1)C(=O)Cc1ccccc1,,1.103006997,0.219547247
*C(C*)c1ccc(cc1)C(=O)N(C)C,,1.05442617,0.247926371
*C(C*)c1ccc(cc1)C(=O)N(CC)CC,,1.0040739,0.241507546
*C(C*)c1ccc(cc1)C(=O)N1CCCCC1,,1.036942875,0.235723579
*C(C*)c1ccc(cc1)C(=O)N1CCOCC1,,1.103347893,0.22605657
*C(C*)c1ccc(cc1)C(=O)OC,,1.090571368,0.223091355
*C(C*)c1ccc(cc1)C(=O)OC(C)C,,1.02693306,0.250453544
*C(C*)c1ccc(cc1)C(=O)OCC,,1.05070326,0.235563807
*C(C*)c1ccc(cc1)C(=O)OCC(C)C,,1.017692103,0.237523806
*C(C*)c1ccc(cc1)C(=O)OCCC,,1.047044212,0.24176446
*C(C*)c1ccc(cc1)C(=O)OCCCC,,1.030347418,0.261827286
*C(C*)c1ccc(cc1)C(=O)OCCCCCC,,1.003719963,0.258101979
*C(C*)c1ccc(cc1)C(=O)OCCN(C)C,,1.072615261,0.258067435
*C(C*)c1ccc(cc1)C(=O)c1ccc(cc1)C,,1.067378891,0.242415832
*C(C*)c1ccc(cc1)C(=O)c1ccc(cc1)OC,,1.111089836,0.245710563
*C(C*)c1ccc(cc1)C(=O)c1ccccc1,,1.09827774,0.216592432
*C(C*)c1ccc(cc1)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,1.594542527,0.116253947
*C(C*)c1ccc(cc1)C(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,1.523217009,0.115569094
*C(C*)c1ccc(cc1)C(C)(C)C,,0.89655902,0.235879806
*C(C*)c1ccc(cc1)C(C)C,,0.923190056,0.245006224
*C(C*)c1ccc(cc1)C(CC)(O)C,,0.984772104,0.260987479
*C(C*)c1ccc(cc1)C(CC)C,,0.914850756,0.23187009
*C(C*)c1ccc(cc1)C(CCC)(O)C,,0.961746913,0.266747745
*C(C*)c1ccc(cc1)C(CCCC)(O)C,,0.964527544,0.262999518
*C(C*)c1ccc(cc1)C(CCCCC)(O)C,,0.955479058,0.27418578
*C(C*)c1ccc(cc1)C(CCN(C)C)O,,1.029659127,0.268210349
*C(C*)c1ccc(cc1)C(CCN1CCCCC1)O,,1.022718168,0.250363552
*C(C*)c1ccc(cc1)C(CCN1CCOCC1)O,,1.085230389,0.232670764
*C(C*)c1ccc(cc1)C(O)(C)C,,1.006839479,0.268025613
*C(C*)c1ccc(cc1)CC,,0.946653191,0.241331997
*C(C*)c1ccc(cc1)CCC,,0.941423608,0.242985282
*C(C*)c1ccc(cc1)CCCC,,0.931491324,0.246370764
*C(C*)c1ccc(cc1)CCCCCC,,0.918524608,0.255178414
*C(C*)c1ccc(cc1)CCCCCCCC,,0.905274422,0.284941701
*C(C*)c1ccc(cc1)CCCCCCCCC,,0.902766866,0.276524365
*C(C*)c1ccc(cc1)CCCCCCCCCC,,0.899890732,0.300936032
*C(C*)c1ccc(cc1)CCCCCCCCCCCC,,0.894841977,0.302738789
*C(C*)c1ccc(cc1)CCCCCCCCCCCCCC,,0.887566319,0.320037972
*C(C*)c1ccc(cc1)CCCCCCCCCCCCCCCC,,0.886142951,0.337054547
*C(C*)c1ccc(cc1)CCCCCCCCCCCCCCCCCC,,0.878911528,0.317277699
*C(C*)c1ccc(cc1)COC,,1.03750338,0.228853851
*C(C*)c1ccc(cc1)COC(CC)C,,0.973651082,0.247595241
*C(C*)c1ccc(cc1)COCC(CCCC)CC,,0.944495503,0.26087891
*C(C*)c1ccc(cc1)COCCC,,1.005095307,0.237335127
*C(C*)c1ccc(cc1)COCCCC,,0.992325334,0.260603141
*C(C*)c1ccc(cc1)COCCCCCC,,0.964533398,0.261210733
*C(C*)c1ccc(cc1)COCCCCCCOc1ccc(cc1)c1ccc(cc1)OC,,1.071230538,0.265685462
*C(C*)c1ccc(cc1)COCCCCO,,1.064499301,0.272183986
*C(C*)c1ccc(cc1)COCCO,,1.099535621,0.25859742
*C(C*)c1ccc(cc1)COCCOCC,,1.048857628,0.249515883
*C(C*)c1ccc(cc1)COCCOCCCC,,1.013534512,0.2507784
*C(C*)c1ccc(cc1)COCCOCCCCCCCC,,0.973660818,0.266343252
*C(C*)c1ccc(cc1)Cl,,1.143288057,0.150273069
*C(C*)c1ccc(cc1)F,,1.087380654,0.163887726
*C(C*)c1ccc(cc1)I,,1.7178258,0.097198673
*C(C*)c1ccc(cc1)N(C)C,,1.01782468,0.270531824
*C(C*)c1ccc(cc1)O,,1.107283443,0.28470777
*C(C*)c1ccc(cc1)OC,,1.042086594,0.215501326
*C(C*)c1ccc(cc1)OC(=O)C,,1.100534398,0.259585297
*C(C*)c1ccc(cc1)OCC,,1.016879034,0.242464965
*C(C*)c1ccc(cc1)OCCC,,0.991729585,0.243869844
*C(C*)c1ccc(cc1)OCCC(C)C,,0.976437278,0.282457207
*C(C*)c1ccc(cc1)OCCCC,,0.984185099,0.246692673
*C(C*)c1ccc(cc1)Oc1ccccc1,,1.10105886,0.221253857
*C(C*)c1ccc(cc1)S(=O)(=O)OCCC,,1.166750668,0.209057278
*C(C*)c1ccc(cc1)c1ccc(cc1)c1ccccc1,,1.054606035,0.239465602
*C(C*)c1ccc(cc1)c1ccccc1,,1.030455771,0.200955009
*C(C*)c1ccc(nc1)C,,1.004278135,0.216347814
*C(C*)c1ccccc1,,0.990788525,0.203029804
*C(C*)c1ccncc1,,1.064890411,0.194624132
*C(C*)c1nc(ccc1)C,,1.014862727,0.231875326
*C(C*)c1nc(nc(n1)C)C,,1.064103146,0.263398106
*C(C*)c1ncccc1,,1.057501881,0.184406433
*C(C*)n1c2ccccc2c2ccccc12,,1.099857312,0.178401902
*C(CC(C*)c1ccccc1)(C(=O)OC)C#N,,1.072601323,0.199800698
*C(CC)C(CC)*,,0.823310611,0.250042719
*C(CC*)(C)C,,0.831834985,0.243031165
*C(CCC*)(C)C,,0.829420011,0.26184049
*C(CCC*)(CC)C,,0.827575347,0.255337725
*C(CCCCCCC*)C,,0.838285169,0.335492597
*C(CCCCNC(=O)NCCCCCCNC(=O)N*)C(=O)OC,,1.099894242,0.302361161
*C(F)(F)C(*)(F)C(F)(F)F,,1.790591386,0.082200976
*C(F)(F)C(F)(F)*,,1.914482486,0.19501973
*C(F)C(*)(F)F,,1.798577625,0.14138687
*C(O)C(*)O,,1.396107757,0.503119958
*C([2H])([2H])C(*)(C(=O)OC([2H])([2H])[2H])C([2H])([2H])[2H],,1.115470133,0.200554319
*C/C=C\C*,171.0,,
*C1(CCC(CC1)C)C*,,0.85730737,0.21062304
*C1(CCCCC1)C*,,0.878255967,0.209508397
*C1(OC(C(C1(C(C(*)(F)F)(F)F)F)(F)F)(F)F)F,,1.822016677,0.111266374
*C1C(*)C2CC1C1C=CCC12,,0.94806811,0.161458476
*C1C(=O)OC(=O)C1C(C*)OC,,1.250206826,0.21637842
*C1C(C(C(C1)C*)OC(=O)CCCCCCCCCCOc1ccc(cc1)c1ccc(cc1)C#N)OC(=O)CCCCCCCCCCOc1ccc(cc1)c1ccc(cc1)C#N,,1.050442559,0.263259921
*C1C(C2C(C1)C(C(C2)CC*)OC(=O)CCCCCCCCCCOc1ccc(cc1)c1ccc(cc1)C#N)OC(=O)CCCCCCCCCCOc1ccc(cc1)c1ccc(cc1)C#N,,1.041845873,0.248651693
*C1C(CC(C1)C*)OC(=O)CCCCCCCCCCOc1ccc(cc1)c1ccc(cc1)C#N,,1.041611942,0.268797476
*C1C(CC(C1)OC(=O)CCCCCCCCCCOc1ccc(cc1)c1ccc(cc1)C#N)CC*,,1.03779286,0.2621942
*C1C(CC1)*,,0.894726143,0.236871624
*C1C(CCC1)CC*,,0.906448376,0.250907231
*C1C2CC(C)C(C2)C1*,,0.898563014,0.171048226
*C1CC(CC1)C*,,0.930004498,0.316659421
*C1CC(CC1)C=C*,,0.952823858,0.309193929
*C1CC2CC1C(*)C2CCCC,,0.876370215,0.241394354
*C1CC2CC1C(*)C2CCCCCC,,0.89181419,0.261321169
*C1CCC(*)C1,,0.928876066,0.284922378
*C1CCC(CC2CCC(N3C(=O)C4C5C=CC(C6C(=O)N(*)C(=O)C56)C4C3=O)C(C)C2)CC1C,,1.058498105,0.2249129
*C1CCC(CC2CCC(N3C(=O)C4C5C=CC(C6C(=O)N(*)C(=O)C56)C4C3=O)CC2)CC1,,1.096899673,0.232731371
*C1CCC(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)CC1,,1.221232144,0.322479304
*C1NC(CC1)*,,1.038245022,0.263630423
*C1Oc2ccccc2C1*,,1.092531193,0.154427579
*C1c2c(CC1*)cccc2,,0.984516179,0.161666133
*C=CC(C(*)C(=O)OC)C,,1.029013519,0.242911397
*C=CC(C*)OC,,1.002721432,0.240715701
*C=CC(CCCCC*)C,,0.848448936,0.264312063
*C=CCC(CC*)(C(=O)OC)C,,0.992758106,0.249826128
*C=CCC*,,0.884263619,0.314780299
*C=CCCCCCC*,,0.857672969,0.302191029
*C=CCCCCCCCC*,,0.85471523,0.343357529
*C=CCCCCCCCCCC*,,0.852224825,0.357300526
*CC(*)(C)C,199.0,,
*CC(*)(C)C(=O)OC(C)(C)C,,0.912409902,0.199032877
*CC(*)(C)C(=O)OC(C)C,,0.953690368,0.212297791
*CC(*)(C)C(=O)OC(C)CC,,0.946334214,0.219748019
*CC(*)(C)C(=O)OC(OCC)C(F)(F)F,,1.222015332,0.158540956
*CC(*)(C)C(=O)OC1CCCCC1,,0.972678461,0.188801438
*CC(*)(C)C(=O)OCC(=O)c1ccccc1,,1.148393849,0.206062145
*CC(*)(C)C(=O)OCC(C)C,,0.96194342,0.211663838
*CC(*)(C)C(=O)OCC(C)O,,1.091888654,0.247322516
*CC(*)(C)C(=O)OCCBr,,1.508509344,0.156664784
*CC(*)(C)C(=O)OCCC,,0.989428412,0.217185653
*CC(*)(C)C(=O)OCCC#N,,1.090917117,0.215065114
*CC(*)(C)C(=O)OCCCCCC,,0.953772359,0.247136147
*CC(*)(C)C(=O)OCCCCCCCC,,0.934650547,0.263447418
*CC(*)(C)C(=O)OCCCCCCCCCCCC,,0.910290248,0.297503097
*CC(*)(C)C(=O)OCCCCCCN(C)c1ccc(/N=N/c2ccc(S(C)(=O)=O)cc2)cc1,,1.13049325,0.239801416
*CC(*)(C)C(=O)OCCN(C)C,,1.036064242,0.241329136
*CC(*)(C)C(=O)OCCO,,1.134422469,0.250973925
*CC(*)(C)C(=O)OCCOC,,1.090293836,0.229867686
*CC(*)(C)C(=O)OCCO[N+](=O)[O-],,1.264027777,0.219332193
*CC(*)(C)C(=O)OCCS(=O)CC,,1.144553412,0.23559466
*CC(*)(C)C(=O)OCc1c(Cl)cccc1Cl,,1.273236404,0.140187539
*CC(*)(C)C(=O)OCc1cc(Cl)cc(Cl)c1,,1.269395896,0.129715026
*CC(*)(C)C(=O)OCc1cc(Cl)ccc1Cl,,1.269736861,0.138323775
*CC(*)(C)C(=O)OCc1ccc(Cl)c(Cl)c1,,1.273551555,0.142399015
*CC(*)(C)C(=O)OCc1ccc(Cl)cc1,,1.187854535,0.167641229
*CC(*)(C)C(=O)OCc1ccc(Cl)cc1Cl,,1.269283781,0.134920498
*CC(*)(C)C(=O)OCc1cccc(Cl)c1,,1.192786371,0.156695253
*CC(*)(C)C(=O)OCc1cccc(Cl)c1Cl,,1.272828419,0.14256689
*CC(*)(C)C(=O)OCc1ccccc1,,1.091824545,0.196260903
*CC(*)(C)C(=O)OCc1ccccc1Cl,,1.18896235,0.165076796
*CC(*)(C)C(=O)Oc1c(C(C)C)cccc1C(C)C,,0.952119689,0.201358713
*CC(*)(C)C(=O)Oc1c(C)cccc1C,,1.039602434,0.211223838
*CC(*)(C)C(=O)Oc1ccc(C#N)cc1,,1.126426327,0.199831364
*CC(*)(C)C(=O)Oc1ccc(C(=O)OC)cc1,,1.164528174,0.243504441
*CC(*)(C)C(=O)Oc1ccc(CC#N)cc1,,1.116884827,0.207428616
*CC(*)(C)C(=O)Oc1ccccc1,,1.099424256,0.192736665
*CC(*)(C)c1ccc2ccccc2c1,,0.989395044,0.186141125
*CC(*)(CC(=O)OC)C(=O)OC,,1.129334605,0.211788328
*CC(*)(CC(=O)OC1CCCCC1)C(=O)OC1CCCCC1,,0.987497028,0.173081052
*CC(*)(CC(=O)OCC)C(=O)OCC,,1.072165826,0.226726356
*CC(*)(CC(=O)OCC1CCCCC1)C(=O)OCC1CCCCC1,,1.013959173,0.205021412
*CC(*)(CC(=O)OCCC)C(=O)OCCC,,1.041623299,0.225769616
*CC(*)(CC(=O)OCCC1CCCCC1)C(=O)OCCC1CCCCC1,,1.008079519,0.217195568
*CC(*)(CC(=O)OCCCC)C(=O)OCCCC,,1.022044666,0.23939117
*CC(*)(CC(=O)OCCCC1CCCCC1)C(=O)OCCCC1CCCCC1,,1.006667282,0.238263021
*CC(*)(CC(=O)OCCCCCCCC)C(=O)OCCCCCCCC,,0.954492402,0.275383563
*CC(*)(CC(=O)OCCCCCCCCC)C(=O)OCCCCCCCCC,,0.946548067,0.27657995
*CC(*)(CC(=O)OCCCc1ccccc1)C(=O)OCCCc1ccccc1,,1.119451787,0.210081521
*CC(*)(CC(=O)OCCc1ccccc1)C(=O)OCCc1ccccc1,,1.130052948,0.202653643
*CC(*)(CC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,,1.151577723,0.203256306
*CC(*)(CC(=O)Oc1ccc(OCCCCCCC)cc1)C(=O)Oc1ccc(OCCCCCCC)cc1,,1.051565254,0.278660635
*CC(*)(CC(=O)Oc1ccccc1)C(=O)Oc1ccccc1,,1.158608395,0.188229452
*CC(*)(CC)C(=O)OCC,,0.972122176,0.205025977
*CC(*)(CCC(C)C(=O)OC)C(=O)OC,,1.042726823,0.238137173
*CC(*)(Cl)Cl,,1.610770482,0.096200541
*CC(*)C(=O)N(C)C,,1.073801453,0.254840576
*CC(*)C(=O)N1CCCCC1,,1.040542744,0.224880389
*CC(*)C(=O)N1CCOCC1,,1.139923204,0.212390136
*CC(*)C(=O)NC(C)C,,1.008805527,0.262015599
*CC(*)C(=O)OC(CC)CC,,0.9720182,0.245278243
*CC(*)C(=O)OC(OCC)C(F)(F)F,,1.286700483,0.183494514
*CC(*)C(=O)OC1CCCCC1,,1.016583768,0.215312167
*CC(*)C(=O)OC1CCCCCCCCCCC1,,0.962713613,0.245455632
*CC(*)C(=O)OCC(C)(C)C,,0.963513972,0.235321696
*CC(*)C(=O)OCC(C)O,,1.147339655,0.280976264
*CC(*)C(=O)OCCC#N,,1.158051852,0.249017898
*CC(*)C(=O)OCCO,,1.225132744,0.297878745
*CC(*)C(=O)OCCc1ccccc1,,1.114090612,0.218359976
*CC(*)C(=O)OCc1ccc(C#N)cc1,,1.150101385,0.206123134
*CC(*)C(=O)OCc1ccccc1,,1.135763036,0.203084164
*CC(*)C(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,,1.559789955,0.103950173
*CC(*)C(=O)Oc1ccc(-c2ccccc2)cc1,,1.152249555,0.225714507
*CC(*)C(=O)Oc1ccc(C#N)cc1,,1.183986714,0.217648606
*CC(*)C(=O)Oc1ccc(C(=O)OC)cc1,,1.200460801,0.246881391
*CC(*)C(=O)Oc1ccc(C(=O)OCC)cc1,,1.168794946,0.254460099
*CC(*)C(=O)Oc1ccc(C(=O)OCCCC)cc1,,1.126542992,0.269375988
*CC(*)C(=O)Oc1ccc(Cl)cc1Cl,,1.36901816,0.148391912
*CC(*)C(=O)Oc1ccc(OC)cc1,,1.172544176,0.230448188
*CC(*)C(=O)Oc1cccc(C(=O)OC)c1,,1.206588234,0.234531676
*CC(*)C(=O)Oc1cccc(C(=O)OCC)c1,,1.166635876,0.235991614
*CC(*)C(=O)Oc1cccc(N(C)C)c1,,1.15007506,0.265857865
*CC(*)C(=O)Oc1ccccc1,,1.159695123,0.204691395
*CC(*)C(=O)Oc1ccccc1C(=O)OC,,1.217023565,0.219785117
*CC(*)C(=O)Oc1ccccc1C(=O)OCC,,1.174569494,0.218273906
*CC(*)C(=O)n1c2ccccc2c2ccccc21,,1.166386752,0.185889246
*CC(*)C(N)=O,,1.263155414,0.444629702
*CC(*)C=C,,0.865584799,0.273513817
*CC(*)OCCCCCCCC,194.0,,
*CC(*)OCCCCCCCCCC,197.0,,
*CC(=C)COCC(=C)COC(=O)O*,,1.155178424,0.245695552
*CC(C)(C)COC(=O)CCC(=O)O*,,1.115437049,0.228303005
*CC(C)(CCC)C(=O)O*,,0.977575428,0.211231836
*CC(C)CNC(=O)O*,,1.12616874,0.257436252
*CC(CCl)O*,,1.33405247,0.164668029
*CC(COCCCC)O*,194.0,,
*CC(COCCCCCC)O*,188.0,,
*CC*,195.0,0.837971504,0.456184962
*CC/C=C(/*)Cl,,1.20676381,0.170304562
*CC/C=C(\*)C,,0.879252837,0.232021285
*CC/C=C(\*)Cl,,1.197366557,0.150572404
*CC1(C)CC(*)(C)C(=O)OC1=O,,1.134708881,0.185992809
*CC1CC(*)OC(CCC)O1,,1.00771137,0.253400518
*CC1CCC(COC(=O)CCC(=O)O*)CC1,,1.095695892,0.229884201
*CC1CCC(COC(=O)CCCCCCCCC(=O)O*)CC1,,1.015688244,0.262542365
*CC=C(C*)CC,197.0,,
*CC=C(C*)CCC,196.0,,
*CC=C(C*)CCCC,192.0,,
*CCC(C)CO*,,0.951690982,0.231649902
*CCC(c1ccccc1)C(*)c1ccccc1,,0.981231624,0.202492274
*CCC=C(*)C,,0.879267279,0.231880959
*CCC=C(*)Cl,,1.195057514,0.156164169
*CCCC(=O)N*,,1.127730068,0.294452199
*CCCCCC(=O)O*,,1.05306867,0.249772695
*CCCCCCC(=O)N*,,1.007716443,0.310631867
*CCCCCCCCC(=O)N*,,0.967908774,0.307321668
*CCCCCCCCCC(=O)N*,,0.953326288,0.30774671
*CCCCCCCCCCC(=O)N(*)C,,0.943846152,0.308782805
*CCCCCCCCCCCC(=O)N*,,0.934153202,0.324815751
*CCCCCCCCCCCCC(=O)N*,,0.930849554,0.341259433
*CCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,,0.938539349,0.304591986
*CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N*,,0.913331359,0.349800281
*CCCCCCCCCCCCSC(=O)S*,,1.024034539,0.246707796
*CCCCCCCCCCCNC(=O)CCCCC(=O)N*,,0.985499697,0.299843971
*CCCCCCCCCCN1C(=O)C2C3C=CC(C4C(=O)N(*)C(=O)C34)C2C1=O,,1.115283233,0.255867446
*CCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,,1.067236111,0.305511131
*CCCCCCCCCSC(=O)S*,,1.067551023,0.228700961
*CCCCCCCCNC(=O)CCCCCCCCC(=O)N*,,0.968044043,0.269519554
*CCCCCCCCO*,203.0,,
*CCCCCCCCOC(=O)c1cccc(C(=O)O*)c1,,1.094982437,0.236431842
*CCCCCCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,,1.288680122,0.16334633
*CCCCCCNC(=O)c1ccc(C2(C)CC(C)(C)c3ccc(C(=O)N*)cc32)cc1,,1.041144622,0.232150722
*CCCCCCNC(=O)c1cccc(C(=O)N*)c1,,1.109504305,0.261246475
*CCCCCCOC(=O)CCCCCCCC(=O)O*,,1.015595931,0.283677138
*CCCCCCOC(=O)CCCCCCCCC(=O)O*,,1.007846324,0.281178878
*CCCCCCOC(=O)Nc1ccc(C)c(NC(=O)OCCCCCCOc2ccc(-c3ccc(O*)cc3)cc2)c1,,1.118434945,0.272492356
*CCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,,1.134208413,0.280572663
*CCCCCCOC(=O)c1ccc(C(=O)O*)cc1,,1.133047244,0.254809517
*CCCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,,1.146197488,0.255211674
*CCCCCCS(*)(=O)=O,,1.156037345,0.239977769
*CCCCCCS(=O)(=O)c1ccc(/N=N/c2ccc(N(C)CCCCCC(=O)O*)cc2)cc1,,1.129755307,0.249228862
*CCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,,1.167601884,0.227057601
*CCCCNC(=O)CCCCC(=O)N*,,1.083299251,0.292070546
*CCCCNC(=O)CCCCCCC(=O)N*,,1.039221522,0.295312596
*CCCCNC(=O)CCCCCCCCC(=O)N*,,1.014070913,0.301718016
*CCCCO*,190.0,0.972439816,0.280752907
*CCCCOC(=O)CCC(=O)O*,,1.154960967,0.239020305
*CCCCOC(=O)CCCCC(=O)O*,,1.098279802,0.259346678
*CCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,,1.188931644,0.224493248
*CCCCOc1ccc(C(=O)OCCOC(=O)c2ccc(O*)cc2)cc1,,1.19443613,0.250970317
*CCCO*,195.0,,
*CCCOC(=O)c1ccc(C(=O)O*)cc1,,1.225085012,0.241216197
*CCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,,1.218378703,0.242269675
*CCCS(=O)(=O)c1ccc(/N=N/c2ccc(N(CCCC)CC(=O)O*)cc2)cc1,,1.17835506,0.225556948
*CCCSS*,,1.238118081,0.150655425
*CCC[Si](*)(C)C,203.0,,
*CCOC(=O)C1CCC(C(=O)O*)CC1,,1.143004225,0.235244695
*CCOC(=O)NCC1(C)CC(NC(=O)O*)CC(C)(C)C1,,1.089306467,0.237542815
*CCOC(=O)c1ccc(C(=O)O*)c2ccccc12,,1.278256039,0.211562934
*CCOC(=O)c1cccc2c(C(=O)O*)cccc12,,1.280732292,0.212331447
*CCOCC(=O)O*,,1.268466225,0.238989416
*CCOCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,,1.215132769,0.253846443
*CCOCCOC(=O)c1cccc(C(=O)O*)c1,,1.245569001,0.215430956
*CCOc1ccc(C(=O)OCCOC(=O)c2ccc(O*)cc2)cc1,,1.239214752,0.247366967
*CCS*,,1.177956772,0.22117529
*CCc1cc(C)c(*)cc1C,,0.963046372,0.262219285
*CCc1ccc(*)c(C)c1,,1.00278747,0.255021494
*CCc1ccc(*)c(Cl)c1,,1.197077899,0.178005409
*CS*,,1.336947333,0.14812712
*C[Si](*)(C)C,173.0,,
*Cc1cc(*)c(O)cc1C,,1.098554283,0.226688307
*Cc1cc(C(C)(C)c2ccc3c(c2)CN(C)CO3)cc(CN(*)C)c1O,,1.087875668,0.206550984
